date,star,text,compound,neutral,positive,negative,subjectivity
2011-01-23,3.0,"This place is ok...the only reason we stopped in is because it is the only place open past 9pm in this damn neighborhood. God forbid you work late like my BF, who doesn't get home until 9:30 some nights, and you need a bite to eat. Once this place shuts down at 10pm, you're screwed.  Either way, their smoothies are pretty good, however i'm not sure about the food. It was average at best. I ordered a buffalo chicken sandwich and specifically asked for crumbled blue cheese instead of the gross liquid dressing. They opted to not include any cheese on my sando. ooook maybe they didn't hear me. Three weeks later, same thing! ok maybe I wasn't clear the 1st time but how do you screw up the same order twice?  Normally when issues like this arise, I pleasantly walk back over and tell them they need to fix my food pronto, however it was below zero outside and despite the fact that I live all of 5 blocks away, there is no way in hell I'm fighting through anartica to take that food back. Maybe they are on to something :-/",-0.8985,0.764,0.088,0.148,0.46837606837606843
2011-01-22,1.0,"I just two Rubens and soda. How can someone mess up a sandwich is beyond me, but wouldn't one think to put the thousand island on the side if the sandwich is being wrapped in foil, and then sent out on delivery? I spent $20 and waited an hour for a heap of slop. The bread was all wet and gooey, I couldn't even eat it. I am so pissed and still hungry. I have ordered the spinach pie from here religiously, but now forget this place.",-0.9127,0.869,0.0,0.131,0.23125
2011-01-20,4.0,"Just finished my Jubilee burger, with goat cheese and sauce paired with waffle fries and fresh lemonade.  Everything was great.  I've had this before and it does have a surprising menu. But I guess it does have Juice in its name. THIS is FRESH lemonade! They could cut the price slightly, $4.95 but about a size medium. Delivery, however, took an hour and maybe some minutes in there too. For real?? And the woman on the phone seemed a little, uh, out of it.  But I am a repeat customer and I also tried the tropical passion drink which was like a sweet tart with freshness!",0.9546,0.807,0.179,0.014,0.48333333333333334
2011-01-05,2.0,"Had the Strawberry Heaven smoothie, it was alright.  I probably shouldn't have gotten something with apple juice so it ended up not really having any bold flavors.  For the price I don't think I would go back.",0.8,0.792,0.208,0.0,0.2888888888888889
2011-01-01,5.0,"When I work late and needed to grab something healthy after 9pm, Jubilie was the best option.  Great vegetarian selection, salads are great, and they have a vegetable juicer.  Order just about anything and pick it up in 10 minutes.  My husband also loves the dolmades and the halibut.",0.9628,0.691,0.309,0.0,0.5800000000000001
2010-11-19,4.0,"I've been coming here since a co-worker recommended it about five years ago. I love this place! I've tried everything on the menu my faves are the chicken ceasar salad and the goat cheese quesadilla. I'm not a huge fan of their burgers but I know people who love them. I've recommended this place to a lot of people and they always rave about the smoothies. My favorites are the orange berry dream, pina colada, and the cranberry pleasure.  I could eat here everyday and never get tired. LOVE IT!",0.9618,0.674,0.249,0.077,0.7071428571428571
2010-11-17,4.0,Love their marinated grilled chicken wrap and their waffle fries are delicious!  Best part is they deliver!  I also really like that you can order online...so quick and easy!  Haven't had a meal there that I didn't like!,0.9711,0.571,0.429,0.0,0.6261904761904761
2010-08-28,4.0,"Ya- it's a little on the pricey side but they give you a lot of food! This time I tried the All American Burger and it  was outstanding--Good Pickles/Fried Onion/Mayo/Lettuce/Tomato. This place has probably the BEST Cheese Waffle Fries in the City Of Chicago! They use Merkt's Cheddar Cheese, not some watered down low grade bullshit.. They Are The Real DEAL! FIND THEM/Ultimate Hangover cure...GTFJD",0.7978,0.852,0.11,0.038,0.2814814814814815
2010-07-29,4.0,"This place is great!  I always thought it was some sort of greasy-spoon take-out place, but I was oh-so-wrong.  Really, it's a smorgasbord of fresh and delicious juices, smoothies, sandwiches, salads, burgers, wraps and desserts. My favorite afternoon treat (besides chocolate or coffee) is their fresh-squeezed pear/orange/carrot juice. The service is pretty good, too.  Their employees always seem rather tired or uninterested in the customers, but who cares.  They're prompt and they're quick and they make good food!",0.9859,0.628,0.335,0.037,0.6850000000000002
2010-07-16,4.0,"This spot is a little (okay, a lot) pricey for what should ostensibly just be a sandwich & juice shop, but, at least the size of the food is proportionate to what you pay for it.   The sandwiches are all just a bit too big, but, hell, you jump up and down a few times and you can fit them in.  The grilled chicken offerings come on this nice soft crumble in your face home made bread, which is really good.  Of these, I usually just get the marinated chicken.  I'm also a fan of their turkey reuben, which comes loaded with enough turkey to make a stereotypical early American pilgrim start salivating with delight.  The waffle fries are truly a delight, and I say that as someone who has never liked waffle fries from any other place in her life, ever. Seriously.  Usually waffle fries get too much of the sog action, but Jubilee's are always fresh and crispy, without any nasty grease trap flavors. I also have to give a shout out to the huge cups of carrot juice.  I love carrot juice, I would drink nothing else if I wouldn't turn bright orange.  They whip it up for you tout de suite and then (if you're me) you can start sucking it down so fast it's gone before you get home.",0.982,0.743,0.176,0.082,0.503544061302682
2010-07-03,5.0,"After having a smoothie here no other smoothie will quench your thirst.  Love the Mango Madness.  Love having a punchcard where the 10th smoothie is free.  Goat cheese quesidilla, salads, fresh orange juice, mahi sandwich and some of the best soups.  This is our local ""fast food"" and with such fresh ingredients and lots of meatless choices you don't feel bad eating here.  The staff is always friendly and even accomodates my dislike of plastic containers putting my food in my steel tiffin for me.  I will warn you that the smoothies run on the higher end of the money scale but for good reason.  There is a parking lot right next to it if you are planning on not staying long too.  Worth the stop.  If my meat-loving, fried food BF can be satisfied here and me a veggie loving fruithead too it is a must try!",0.9734,0.748,0.196,0.056,0.5013690476190477
2010-05-29,5.0,"Wow, the smoothies are amazing here.  The ultimate indulgence?  Waffle Cut Cheese Fries, with melted Merkts Cheese spread for dipping...mmmmm.   Great sandwiches and very high quality ingredients.  A great place.",0.9403,0.573,0.377,0.05,0.8503333333333334
2010-05-27,4.0,"WOW WEE!  FRESH FOOD!   The best turkey burger ever!!!! I had the Avocado Turkey Burger with swiss cheese, grilled onion and tomato's.  Made with fresh  1/2 pound hand press ground turkey with diced jalapeño and seasoning. The bun is lightly grilled with a hint of garlic.    The average price is $7.50 for a sandwich, but well worth it because of the huge portion!   Freshly made juice.  Lemonade with a shot of ginger, great combo.",0.9712,0.711,0.289,0.0,0.5650000000000001
2010-05-25,4.0,"How could I live across the street from them and never go in? Craving some veggie juice I strolled my way into jubilee juice. Ordered my carrot , celery, and pear juice and was on my way. On a hot day how refreshing and healthy. Their menu definitely looks good I will check it out real soon!!! I highly recommend the juice its awesome!!!!",0.9054,0.815,0.185,0.0,0.6433333333333333
2010-05-17,4.0,"I love Jubilee. Their burgers are huge and extremely filling, but I really enjoyed their fresh squeezed vegetable juice.  I think parking is an issue if you drive, but I work nearby so its not an issue for me.  Their chicken sandwiches are very good also. I highly recommend Jubilee!!!!",0.9707,0.643,0.357,0.0,0.7462500000000001
2010-05-10,3.0,"JJ & G has vegetarian options!!! I like the veggie burger and the fries are sooo good. Word to the wise, ask them to add whatever condiments and extras you would normally eat on a burger and be prepared to pay extra as they do not come with... all you get is ranch dressing, lettuce, and tomato.....",0.912,0.753,0.224,0.022,0.5625
2010-05-06,4.0,"The chicken burger and waffle fries rock! Very big portions. A little pricey but the quality of the food makes it worth it. I have not tried any of the smoothies, but they look very good, and people are always ordering them.",0.7865,0.846,0.154,0.0,0.4920000000000001
2010-04-24,4.0,"I am addicted to the ""Strawberry Heaven"" smoothie! I work right around the block from here and it takes everything in me not to stop here every morning. It is honestly one of the best smoothies I have ever had, and all of the ones on their menu sound so good. I also really like their homemade chocolate chip cookies, and when you go first thing when they open they are HOT and FRESH out of the oven.   We have gotten take out here a couple times but I have only tried the turkey burger. Not only was it really good, but it was massive! I had some to enjoy for later ;). I have also heard that the chicken burgers and their chicken sandwiches are good. Glad I finally tried it but not too happy about what their smoothies are doing to my wallet.",0.9791,0.757,0.207,0.037,0.6799603174603174
2010-04-24,1.0,Dude.  15 minutes for a peach smoothie easy banana that tastes nothing like peach for almost seven bucks.  Bite me.,0.1999,0.772,0.132,0.096,0.8333333333333334
2010-04-21,4.0,"First time there today. Delicious Peach Refresher. Yummy fresh grilled vegetables. Although quite pricey for a take-out place. Walk there if you can, there's no parking. Other than that, definitely go back.",0.872,0.645,0.3,0.055,0.4416666666666666
2010-03-03,3.0,"I used to go here all the time.  It was never exactly cheap for what you got, but they d0 have a better selection and better ingredients than a lot of similar places that I would classify as not quite fast food places.  I really had sticker shock when I was in here and my whole meal was almost $20.  I could have spent less with tip at a regular sit down place.  I still may have to stop in once in a while to get those addictive waffle fries with cheese, but the impulse buys on the mediocre sandwiches and salads are no more.",-0.1768,0.84,0.072,0.088,0.44517704517704526
2010-02-25,4.0,"Oh Man. I miss working near this place, their waffle fries and Turkey Burgers are so good.  Their smoothies are great too, my husband and I would come here before driving back home to the burbs.  Talk about dashboard dining, this was food that you could never pass up, especially after a busy day at the office when you don't have time to eat!  You'll totally fill up and really worth the money to spend on great ""fast"" food.",0.9303,0.816,0.166,0.018,0.525
2010-02-10,4.0,"I don't eat here often because it doesn't really jive with the diet I always seem to be on, but when I do I really enjoy it. They have tasty and sizable burgers with a variety of toppings.  I also like the chicken sandwiches just as much.  You can get all the same toppings on those.  Their fries are good, and I actually like the cheese you can get with them.  Its real cheese, which is a bit jarring at first because you are so used to getting nasty fake movie theater cheese, but its good stuff. Anyway, its probably the best place around to get a decent burger.  I would ideally give it a review more in the 3.5 range, but it is more deserving of a 4 than a 3.  Check it out!",0.9669,0.748,0.192,0.06,0.5375000000000001
2010-02-03,5.0,"The food is absolutely amazing. The grilled chicken sandwiches are tasty, juicy and huge. The waffle fries are really great too. The only complaint are the girls that work there. They are not very friendly and always look miserable.",0.5486,0.634,0.207,0.158,0.760576923076923
2010-01-26,5.0,"I'm pretty confident the turkey burgers here have crack in them. They're so good it's hard for me to order a turkey burger anywhere else because I'm so scared of another crappy frozen patty. Their meat is made fresh with all sorts of good things inside, spices, peppers, onions, etc. I'm totally addicted to them to the point I can't even order anything else off the menu when I go there. It is a little bit pricey and the delivery area is rather small but it is well worth the trip. Everyone I've sent there for a turkey burger has repeated exactly what I wrote above. These are crack burgers.",0.7571,0.821,0.127,0.052,0.5020833333333333
2010-01-25,4.0,"I only ate here once and I was in a rush, so Jubilee was a random, quick stop on my way to an appointment. But the grilled chicken sandwich was one of the best I ever had. Big, juicy and awesome. That's all I have to say about that.",0.7964,0.792,0.164,0.044,0.6214285714285713
2010-01-25,4.0,"This place has phenomenal chicken sandwiches. They are massive and oh so good. The waffle fries indeed are the best. And the salads aren't too shabby either. The only problem with the salads it once you add the meat they aren't so cheap. The veggie burger is also surprisingly good. This is my go to spot for a quick bite when I'm too lazy to cook.  They have just about everything to choose from, burgers, chicken sammies, salads, grilled cheese, cold meat sammies, you name it.",0.8652,0.805,0.142,0.053,0.7583333333333333
2010-01-23,4.0,BEST! WAFFLE FRIES! EVER! I love the grilled Turkey & Chedder (hold the dressing). So freakin yummy!  Minus 1 star cause the fountain Cokes are too syrupy and sugary. But I love this place!,0.9647,0.589,0.411,0.0,0.39999999999999997
2009-12-10,3.0,The jubilee chicken is absolutely outstanding!! The marinade they use for the chicken is wonderful and between the large bun and goat cheese.. I can't get enough.  My bf eats the avocado burger and raves about it just as much!  They have great sides ranging from steamed asparagus to cheddar waffle cheese fries!  I enjoy eating here every time but I am giving this place 3 stars because they are so darn expensive and the girls that work there could be a little more pleasant.,0.9544,0.801,0.199,0.0,0.6784798534798534
2009-10-29,3.0,I love their waffle fried and smoothies. I don't like their service. They tend to be pretty rude and have messed my order up on several occasions. It is a healthier choice for fast food!,0.2919,0.64,0.175,0.185,0.56
2009-10-09,1.0,"Terrible service.  Been in several times, sometimes there are 10 people behind the counter, other times it's just one but in either case, prepare to be ignored.  I have also ordered for delivery and they forgot my fries. I called to inquire about it and was hung up on, twice. Great customer service.",0.3919,0.818,0.096,0.085,0.5650000000000001
2009-08-23,4.0,"I had the grilled portabello sandwich with romaine lettuce and goat's cheese. Yes it was that good. To boot, I washed it down with a carrot, apple, and beet juice. I felt healthy and my pee was an awesome shade of purple. Now try to market that interesting fact.",0.9337,0.726,0.274,0.0,0.5777777777777778
2009-07-25,4.0,"Sure, the decor is a disaster and cheezier than a carnival. Yeah, the employees are tired of listening to my jubilant salutations as they craft Bacon Chicken Cheddar Sandwiches in the background. I figure they cater to the in-and-out work crowd because they aren't the best customer service representatives so please disreguard the bored employees. One night at 8:55pm, after wrapping the work day up, I decided to call for delivery. They delivery guys shift ends at 9pm and he still came through. The fresh squeezed orange juice and lemonades are a keeper. They waffle fries are the best in town guaranteed and keeps me a loyal fan.",0.3303,0.72,0.153,0.127,0.6840277777777777
2009-07-23,3.0,"2 blocks from my house, smoothies and wheat grass, and a non-fried fish sandwich for under 15? umm wonderful. the greek owners smoke in the eating area when no one is there? love it.! ...but, there bread is just icky buns, and what ever meat is in the pre made burgers made my bf sick for 2 days.  If you are in the neighborhood and want something besides a gyro, it is a decent alternative. My advice, avoid the burgers.",0.3076,0.778,0.105,0.117,0.6206349206349207
2009-07-22,4.0,"This place is the perfect hangover cure--for when you're too tired to make it out to breakfast, but you still want that greasy spoon-type food. And best of all, the entire menu brags about being fresh, healthy and mostly organic...so even if it's not REALLY healthy (waffle fries, burgers and salads with tons of cheese and meat--eh, not so much on the ""good for you"" side of things), you can tell yourself it is because it's all washed down with a huge styrofoam jug of ""freshly"" blended juice (tacking on 1,000 calories--but making you feel 1,000x less hungover). They also carry Kettle Chips (a boutique and therefore ""healthier"" kind of chip) in about 18 varieties at the checkout stand, so if you're hungry while you wait for your waffle fries (with cheese sauce on the SIDE) and buffalo chicken salad (dressing on the SIDE), you can keep the hunger demons at bay. The menu is huge, and has ridiculous names like Citrus Nirvana, Savvy Steak, Veggie Victory, etc., but everything is delicious and they do substitutions very well.  The only downside about this place is that it's never opened at 2 in the morning when I need it most.",0.9856,0.779,0.177,0.044,0.6241161616161617
2009-07-16,5.0,"Jubilee Juice is a jewel in the West Loop.  Absolutely yummy healthy sandwiches and drink in a tiny, simple, unpretentious restaurant.  I love their Dolmades (stuffed grape leaves)!  Lots of good food for a very reasonable price, and the owner is a really nice, friendly guy.  I've never had a bad experience...",0.9776,0.594,0.406,0.0,0.6403809523809525
2009-07-14,4.0,"I'm obsessed with their marinated chicken. The sandwiches are delicious and everything there is really fresh. Turkey Burger made onsite, as well as veggie burger. Plus they have a ton of vegetarian stuff.  You can order all types of grilled meats to go on top of your salads as well as Merkt's cheese spread for your cheese fries (waffle cut) or anything for that matter. It's kind of a weird spot but I think the food is great and delivery is super quick. Delivery of fresh juices? Perfect. You're not really gonna want to eat here, but their food is great. Ordering online is a breeze too!",0.9856,0.692,0.273,0.035,0.7297619047619047
2009-07-01,4.0,I eat here for lunch once a week usually.  They have an amazing turkey burger.  I get that if I'm super hungry but usually opt for the stuffed vine leaves to pick at and grab a berry smoothie with a boost.  U might want to order ahead of time for a pick-up b/c they are usually pretty busy at lunch time.  Plus the place is tiny so kind of awkward waiting.  Just a suggestion though:)  Really good lunch spot!,0.9432,0.749,0.219,0.032,0.6696969696969698
2009-06-17,4.0,I order delivery from this place pretty often. The smoothies are exceptional and I usually just order an appetizer.  I did order a sandwich once that was just ok.  The delivery is exceptionally fast and the food is clearly fresh.   I will continue to order.,0.8555,0.776,0.224,0.0,0.6416666666666667
2009-06-12,4.0,"If this place were just a little less pricey - it would be a 5 star. That being said the smoothies and the food are absolutely knock-out, 5-star, delicious. I am a VERY VERY picky eater and I will admit that. This place is unbelievable.  I always order to go when I am in the neighborhood because the inside is a bit small. But the menu is also 5-star. I am a repeat customer, and if you go once - you'll be hooked.",0.7624,0.899,0.101,0.0,0.6080952380952381
2009-06-02,4.0,"The only reason this place is 4-star is because of the seating decor, comfort, and availability.  It is the ONLY fast food place I go to in my neighborhood anymore (well maybe Perez., too...), but I place my order for pick up. Their burger is creative, enormous, and tasty as all get out, and a fresh batch of fries is the norm, not the exception. Their chicken sandwiches are amazing as well.  I recommend cutting their sandwiches in half, they are THAT big.  The grilled veggies are as good as reviewed below.  I have personally seen them make the juices, and can attest there are no fillers - just fruit juice.  Their staff... well some people below have a point, but they have never been rude - they just think you are dumb for not knowing what you want to eat.",0.9675,0.751,0.193,0.056,0.6677777777777778
2009-05-28,4.0,"Had the standard grilled chicken sandwich here and it was AMAZING. Very good portion and the bun was good too. Do yourself a favor. Not much in atmosphere, probably plan on grabbing this to go. Great food!",0.9584,0.633,0.367,0.0,0.5971428571428572
2009-05-12,4.0,"I was starving after my nail job, and thought that I light dinner or maybe even a liquid one would be palatable - or at least hold me over until I could get home to make something to eat.  This place seems to keep busy, and offers quite an extensive menu.  I ordered an Italian sandwich that was very filling and pretty tasty.  I also got the crab and pepper soup.  It was tasty, but I didn't feel like there was a lot of substance in there.  It could very well be that it was closer to the end of the day.  The prices are average, but the staff wasn't as helpful as I thought they'd be.  I wanted to hear input on what was good, but she seemed to struggle over an answer to give me.",0.1175,0.846,0.079,0.075,0.3939393939393939
2009-05-05,4.0,"In the middle of my chicken burrito kick, i decided to try to have a healthy lunch before I go back to stuffing my face with chicken burritos. So, I went to Jubilee, near my office, which sounded like the most promising place to get something other than the old Mid-West standby: Meat + Cheese. For $6.50 you get a big box of grilled mixed vegetables on a bed of green with two sides of dressing. It takes a good minute to make, but fresh vegetables: zuchinni, yellow squash, asparagus, red pepper and eggplant, grilled with no oil or anything. It was DELISH.  I also had a carrot, beet and celery juice. I know that sounds weird but its actually really good. Carrots and beets are really sweet, skip the celery if you want. If you're too scared of vegetables because you were raised on beef and potatoes, give an apple + carrot juice a try, so yum! I'm glad that this place exists where it does so I have an option when I feel like my liver and heart are really mad at me. Really fresh food at fair prices.",0.9561,0.771,0.164,0.065,0.49062500000000003
2009-04-22,4.0,"I went to Jubilee and the food is good.  I love, love, love the waffle fries.  Kind of takes me back to my Chick-Fil-A days in Texas.   The food is always fresh and comes out hot just ready for you to take a bite out of it.  The smoothies are great as well.  I've tried the Chicken Mushroom sandwich which is on point.  Everything comes in huge portions.  Two people can eat the chicken sandwich and fries.  In addition the salads are great as well. When you go, check out the baha dressing that they make.  Its definitely one not to be missed.  Dip your fries in it and you won't go wrong!",0.9909,0.693,0.307,0.0,0.6781250000000001
2009-03-28,4.0,so good! their veggie burger is delicous! and the waffle fries are great...,0.5827,0.761,0.239,0.0,0.675
2009-03-10,5.0,"great smoothies, fast delivery, tasty sandwiches, great fries, this place is top notch for a quick bite.  I just wish they were open on Sundays.",0.9136,0.599,0.401,0.0,0.6
2009-01-09,4.0,"This place really rocks.  I keep it pretty simple here sticking to the homemade hummus, grilled vegetables, goat cheese quesadilla, dolmades, and a few of the veggie sandwiches.  Their menu caters to everyone;  They have plenty to offer vegetarians, burger lovers, and health conscious folks - money savers or spenders.   Their hummus is homemade to order and the best I have ever had. I think their prices are fair and justified because in  most cases the portions are substantial.   Suggestion -  if you are carrying out definitely order before hand.  Because it is freshly made to order it does take a few (well worth it) minutes.",0.9732,0.78,0.22,0.0,0.45824175824175817
2009-01-05,5.0,"Great food, speedy delivery in the West Loop.  1st off- the home made waffle fried are delicious!!!! And plentiful.  The burgers are delicious!  Any of them.  The chicken sandwiches are good too.  And then there are the smoothies.  Very fresh, and very delicious, probably the most expensive things on their menus though. I've eaten in the place once, and the orders took so LONG to come up, and it's old and a bit run down in the teeny tiny dining room.  But when I order delivery, they are knocking on my door about 20 minutes after I order.  I love this place for burgers!!",0.9731,0.808,0.192,0.0,0.6527777777777779
2008-10-19,4.0,"My husband (a dedicated carnivore) and I (a dedicated vegetarian) get takeout from here at least once a week.  I'm in love with the charred asparagus sandwich (goat cheese, grilled asparagus, lettuce, tomato and dressing :) and waffle fries which are ALWAYS fresh ( a rarity at most restaurants).  This place is great because it also has fruit plates, salads and Fuze beverages to grab and go.  Oh, and the smoothies and juices are a hit as well!",0.9682,0.75,0.25,0.0,0.625
2008-09-16,4.0,"I can't believe after how many times I've been here I haven't yelped it. One thing that kind of pisses me off about this place is that I always think it's called Jubilee Juice and then the fiancee and I go through about a minute of nailing down the name of this place. So lame, I know. I've never eaten here and we only do take out, so keep that in mind when you read my review. The turkey burger: fine but not really worth it. It's better to go somewhere else for it where they make their own burgers and it doesn't taste like a frozen patty.  With that being said, I still get it from time to time. All the other chicken sandwiches here are a hit.  The grilled chicken breast still retains it's juiciness and it travels well. Their smoothies here are really good and HUGE so prepare to share. Remember folks, sharing is caring.",0.968,0.789,0.16,0.051,0.6652777777777779
2008-09-05,3.0,"While the food taste pretty excellent, the prices get to mount up when ordering for a bunch of people, especially with the smoothies.  The chicken burger is tastey and so is the bacon mushroom burger. As far as smoothies go, you are pretty guaranteed to get something good no matter what you order.  The service sometimes leave something to be desired, but hey, I'm not there to make friends.",0.8898,0.767,0.198,0.035,0.9357142857142858
2008-07-03,3.0,"The food is very tasty, but the food is overpriced for what you get.  They have a lot of creative options and a vast menu.  I was a little disappointed in the fix-ins that came on my wrap.  The chicken was good, but there was no cheese or seasoning.  For an $8 dollar wrap I expected a bit more.  Also I'm a bit turned off by the name.  I'm a huge Jamba Juice fan and it is too similar to Jamba.  I guess I should try their smoothies so I can compare, but it's tough to live up to Jamba.",0.7461,0.79,0.131,0.08,0.6641025641025642
2008-06-10,3.0,"The fries are good, where is the salt dispenser though? All I saw was ketchup.... Tried the Turkey Burger and the Blue Cheese burger, both good... not great but good..... It is a bit pricey for fast food I agree, $20 for lunch for two people...",0.4684,0.845,0.11,0.045,0.5416666666666667
2008-06-10,5.0,"I love Jubilee Juice! I use to work close by (yet we somehow always ordered) and the delivery is insanely quick and the guys were always nice (maybe because i'm pretty cute, but I digress). I LOVE the portabello and goat cheese sandwich and the fries that you can't eat just one of (I REALLY TRY). The smoothies are also pretty good and I hear the salads are great as well. But if you're gonna go then get the fries and a portabello and goat cheese sandwich....or else...",0.985,0.701,0.299,0.0,0.725
2008-05-27,5.0,"Perfect for the summer...try the razzleberry, it's the BEST!!! There are tons of food choices, mostly sort-of healthy, but all really yummy! But you are doing yourself a huge disservice if you don't try one of the many smoothie choices on the menu. Prices are reasonable and they deliver. Now if only the weather will get warmer.......",0.9449,0.759,0.241,0.0,0.6111111111111112
2008-05-03,4.0,I love their Marinated Chicken and their Jubilee Chicken. These sandwiches are so juicy. Accompanied by some of their perfectly cooked waffle fries...its the best! The smoothies are pretty excellent too. My wife swears by their fresh made-to-order juices.,0.9729,0.571,0.429,0.0,0.7875
2008-04-02,4.0,"This place is really good. Its a little expensive for a fast food, but they have great stuff. I really like the baked sweet potato, the soups are good, and they have a veggie burger that is really good. They put Merkt's cheese on the burgers, which is great on a veggie burger. A good lunch spot.",0.989,0.559,0.441,0.0,0.5954545454545453
2008-02-16,5.0,"Great sandwiches, tasty smoothies, delicious waffle fries.  Don't let the ""hole in the wall"" atmosphere discourage you.  The food here is VERY GOOD.  My favorite is the charred asparagus and goat cheese sandwich.",0.9391,0.593,0.347,0.059,0.8825000000000001
2008-02-07,4.0,"place is a little pricey, but worth it and the delivery times are amazing.  I feel like by the time I hang up the phone they are knocking on the door.",0.8861,0.706,0.294,0.0,0.5
2008-02-07,4.0,Their chicken sandwiches are great and their very solid in the french fry department.  They are a little more expensive than most fast food places but it's worth it.,0.6538,0.798,0.202,0.0,0.473
2008-01-11,5.0,"Jubilee Juice is juicy!  (I'm not talking about the eastern European hotties that Jonesy was referring to in his review). I'm talking about the fresh squeezed juice offered at this fine establishment.... like the pear/apple juice I ordered during my last visit. I very much liked the fact that there were no pre-created fruit/veggie combinations - you can mix-mash your own juicy creation. Also! - and most importantly - the veggie burgers are excellent. The choice of cheeses is uber cool too! Last time I ate at the ""Jube"" I ordered goat cheese on mine - yummy!",0.9692,0.741,0.239,0.021,0.5530303030303031
2007-12-03,5.0,"Just ordered for lunch today at the office.  Ordered online, online process was quick and easy, but I was a bit worried since they make you post 60 mins from the time you order and usually businesses will take longer than the post time during the lunch-crunch.  I was pleasantly surprised!!  Food arrived in less than 20 mins and was super hot, tasted great, and was extremely fresh.  We will DEF order form here again.  Great find!",0.9827,0.672,0.299,0.029,0.6066666666666667
2007-11-02,3.0,"I used to go here all the time from work, down the street, and loved it.  The Buffalo chicken sandwich is great, the waffle fries are better.   They just lost two stars today, though.  I didn't have a menu and I just wanted to drop in quickly and pick up lunch on my way back to work from the gym.  I called in and ordered a Caesar salad with chicken and a regular pineapple/strawberry smoothie (strawberry craze) with protein powder.   I got there and my total was $16.50.  That's pretty expensive, although I ordered without a menu so it's my own fault for not checking how much everything was first.  Then I realized the woman gave me a garden salad rather than the Caesar I ordered.  I mentioned it to her and she asked if I wanted what I ordered instead but I didn't make a big deal out of it because I didn't think it could be that bad.  It was actually pretty nasty.  The dressing they gave me was one of those gelatinous Italian style dressings... it was really sweet, not my cup of tea.  That's a personal thing, agreed, but I was in the mood for Caesar dressing which couldn't be more different.  The lettuce was ripped up into such small pieces that it was impossible to get a fork poked into any of it.  It was just sort of annoying.  Lettuce, 2 cukes, 2 cherry tomatoes, 6 baby carrots and a piece of cut up chicken, $10.85.  It was a pretty big let down.   If I decide to go back I'll stick with the chicken and greasy waffle fries - I think that's where they excel.",0.743,0.827,0.098,0.075,0.5795500251382604
2007-10-10,4.0,"I really, really love the chicken sandwiches here.  And I love that you can get real vegetables in meals, not just your average shredded carrrots, but grilled eggplants and stuff like that.  This is a favorite for quick, lazy dinner, withour feeling guilty.  Also portions are large enough for left overs.  One warning, check your order before you leave (I frequently get mistakes)...",0.5301,0.661,0.192,0.147,0.5829670329670329
2007-09-27,4.0,"The food is kick ass, and they have waffle fries that soak up the salt just right. There is certainly junk food (burgers, ruben, fried stuff) but they also have a very healthy menu, real good stuff that sticks to the ribs. Even some vegetarian items. But if you are in the mood for a smoothie you really have to go. The smoothies are so out of this world I sometimes get an upset stomach from drinking them so fast. I have never met the owner but there is usually three or four attractive girls there behind the counter and they all look like sisters. If you can get the real pretty one to make your smoothie, it's quite the show as she steadies the blender. Service is kind of bad and they can be a bit rude. Maybe it is because I just stare at them the whole time making smoothies.",0.7269,0.792,0.122,0.086,0.6409863945578232
2007-08-02,3.0,"Jubilee Juice is an attractive alternative to standard fast food chains, but it's also very hit or miss.  The hits include their chicken sandwiches.  They have three or four varieties including marinated, barbecued, and one with honey mustard.  All are very good and pretty well sized.  The burgers in my opinion are a miss.  I've had the regular hamburger and the turkey burger - I didn't care for either one at all.  The deli sandwiches are so-so.  The corned beef is very lean (good), but also very salty (not good).  Jubilee Juice seems to be famous for their smoothies.  I've tried two different smoothies and found both to be remarkably average.  I also don't like the fact that the smallest smoothie is about 24 ounces - that's way too much.  The smoothies at Love's are better and more appropriately sized.",0.8288,0.817,0.113,0.069,0.5403461538461538
2007-08-02,3.0,I used to come here with a coworker all the time. I really enjoyed the veggie burger. It's huge! I really like the waffle fries too. My coworker loves the salmon sandwich. Turkey burger is good too. I really like the variety of the menu. Normally I would call in and then just pick it up. I find that it's much faster that way especially because the place is small and there's always a line. The smoothies are ok nothing special except the fact that they're huge.  I definitely feel the portions at this place are just way to big. Maybe that's why it's so expensive. I also took off a star because the eating area is so cramped. People on top of people. I'd rather eat in my car.,0.9723,0.785,0.199,0.016,0.5388392857142857
2007-06-19,4.0,"My office orders delivery from here for lunch at least once a week, and we've been doing that for over a year now.  Consistently good food, always speedy delivery.  Salads are huge, and like jesca c. says below, the grilled chicken is fantastic.  I would've given it 5 stars, but for a lunch joint it's a bit overpriced when you factor in the delivery charge plus tip.",0.6858,0.882,0.118,0.0,0.7499999999999999
2007-06-18,4.0,A nice place that totally doesn't feel like overly clinical chains.  All I had was the lemonade which was excellent and freshly squeezed.  Can't say much else from my limited experience but it was a good place to cool off on a muggy day!,0.8483,0.701,0.234,0.065,0.626984126984127
2007-06-15,4.0,"Have enjoyed everything I've had here--simple food, fresh & fast. Lots of options. Try the salads, smoothies and the amazing waffle fries. Not sure what they do to their grilled chicken, but it is fantastic. Perfect lunch spot.",0.9501,0.635,0.365,0.0,0.8048611111111111
